file,speaker,label,numeric_label,length (sec)
26485.wav,Martin Luther King,bona-fide,0,3.2150625
26487.wav,Donald Trump,bona-fide,0,4.468
26488.wav,JFK,bona-fide,0,2.3300625
26489.wav,Donald Trump,bona-fide,0,3.9790625
26490.wav,Winston Churchill,bona-fide,0,1.069
26491.wav,Bill Burr,bona-fide,0,6.2300625
26492.wav,Donald Trump,bona-fide,0,2.2
26493.wav,JFK,bona-fide,0,1.682
26494.wav,Ronald Reagan,bona-fide,0,2.8580625
26495.wav,Ayn Rand,bona-fide,0,1.517
26497.wav,Arnold Schwarzenegger,spoof,1,2.548
26498.wav,Bernie Sanders,spoof,1,4.2490625
26499.wav,Ayn Rand,bona-fide,0,2.5370625
26503.wav,Kanye West,bona-fide,0,2.03
26505.wav,Ayn Rand,spoof,1,5.6460625
26506.wav,Milton Friedman,spoof,1,3.528
26507.wav,Mark Zuckerberg,spoof,1,5.908
26511.wav,Christopher Hitchens,bona-fide,0,1.881
26515.wav,Donald Trump,bona-fide,0,4.8580625
26516.wav,Donald Trump,bona-fide,0,1.888
26517.wav,Ayn Rand,bona-fide,0,3.3830625
26518.wav,Arnold Schwarzenegger,bona-fide,0,2.0310625
26522.wav,Donald Trump,bona-fide,0,2.7370625
26525.wav,Donald Trump,bona-fide,0,2.707
26526.wav,Christopher Hitchens,spoof,1,5.847
26527.wav,Nelson Mandela,bona-fide,0,1.9480625
26528.wav,Adam Driver,spoof,1,7.2540625
26530.wav,Donald Trump,bona-fide,0,2.5710625
26531.wav,Bernie Sanders,spoof,1,3.165
26532.wav,Martin Luther King,bona-fide,0,5.576
26533.wav,Frank Sinatra,spoof,1,5.3660625
26534.wav,Ronald Reagan,spoof,1,3.883
26536.wav,Nelson Mandela,spoof,1,1.943
26537.wav,Ayn Rand,spoof,1,5.143
26538.wav,Ayn Rand,spoof,1,5.723
26539.wav,Bernie Sanders,spoof,1,10.2380625
26540.wav,Bernie Sanders,bona-fide,0,2.1180625
26542.wav,Christopher Hitchens,bona-fide,0,1.8760625
26543.wav,Milton Friedman,bona-fide,0,2.884
26544.wav,Nick Offerman,bona-fide,0,2.6760625
26547.wav,Nelson Mandela,spoof,1,2.0140625
26548.wav,2Pac,bona-fide,0,2.7130625
26549.wav,2Pac,bona-fide,0,3.828
26550.wav,Bernie Sanders,bona-fide,0,3.7390625
26552.wav,Donald Trump,bona-fide,0,2.9780625
26557.wav,Bernie Sanders,spoof,1,2.926
26559.wav,Adam Driver,spoof,1,1.0770625
26560.wav,Donald Trump,bona-fide,0,6.6390625
26561.wav,Christopher Hitchens,spoof,1,3.045
26562.wav,Mark Zuckerberg,spoof,1,3.3330625
26563.wav,Boris Johnson,bona-fide,0,4.789
26564.wav,Ayn Rand,spoof,1,3.8340625
26569.wav,Ayn Rand,bona-fide,0,5.1350625
26571.wav,Donald Trump,bona-fide,0,1.1240625
26572.wav,Christopher Hitchens,spoof,1,5.464
26573.wav,Bernie Sanders,bona-fide,0,2.146
26575.wav,Malcolm X,bona-fide,0,4.14
26576.wav,Martin Luther King,bona-fide,0,11.0150625
26577.wav,Donald Trump,bona-fide,0,4.441
26578.wav,Ronald Reagan,bona-fide,0,8.76
26579.wav,Donald Trump,bona-fide,0,1.712
26580.wav,Ronald Reagan,bona-fide,0,3.1950625
26582.wav,Bernie Sanders,bona-fide,0,1.102
26583.wav,Bernie Sanders,spoof,1,2.931
26585.wav,Donald Trump,bona-fide,0,1.569
26586.wav,Gilbert Gottfried,bona-fide,0,1.287
26587.wav,Ayn Rand,bona-fide,0,2.5790625
26588.wav,Bernie Sanders,bona-fide,0,6.5230625
26590.wav,Arnold Schwarzenegger,bona-fide,0,3.503
26591.wav,Donald Trump,bona-fide,0,1.2750625
26592.wav,Gilbert Gottfried,bona-fide,0,10.6900625
26594.wav,JFK,spoof,1,2.1590625
26597.wav,Donald Trump,bona-fide,0,5.001
26598.wav,Winston Churchill,bona-fide,0,3.803
26599.wav,Christopher Hitchens,bona-fide,0,1.1080625
26601.wav,Boris Johnson,bona-fide,0,1.0580625
26603.wav,Bill Burr,bona-fide,0,1.789
26604.wav,Christopher Hitchens,spoof,1,6.584
26605.wav,Ayn Rand,bona-fide,0,8.003
26606.wav,Arnold Schwarzenegger,bona-fide,0,2.235
26607.wav,Malcolm X,bona-fide,0,2.223
26609.wav,Donald Trump,bona-fide,0,4.7560625
26611.wav,Dwight Eisenhower,bona-fide,0,2.261
26612.wav,Alan Watts,bona-fide,0,1.6100625
26613.wav,Norm MacDonald,spoof,1,8.461
26616.wav,Donald Trump,bona-fide,0,4.0870625
26617.wav,Ayn Rand,spoof,1,5.1340625
26618.wav,Ayn Rand,spoof,1,3.6530625
26621.wav,Winston Churchill,spoof,1,1.1060625
26622.wav,George W. Bush,spoof,1,1.225
26623.wav,Donald Trump,bona-fide,0,1.8760625
26624.wav,Ayn Rand,bona-fide,0,4.3160625
26625.wav,Donald Trump,bona-fide,0,4.3540625
26626.wav,Donald Trump,bona-fide,0,3.906
26627.wav,Donald Trump,bona-fide,0,2.644
26630.wav,Ayn Rand,bona-fide,0,5.0360625
26634.wav,Milton Friedman,bona-fide,0,5.622
26635.wav,Louis Farrakhan,bona-fide,0,2.869
26636.wav,Bernie Sanders,bona-fide,0,4.1
26637.wav,JFK,bona-fide,0,1.53
26638.wav,Martin Luther King,bona-fide,0,2.7140625
26639.wav,Donald Trump,bona-fide,0,2.7720625
26640.wav,Adam Driver,bona-fide,0,2.96
26642.wav,Arnold Schwarzenegger,spoof,1,4.0720625
26644.wav,Ayn Rand,bona-fide,0,2.325
26645.wav,Bernie Sanders,bona-fide,0,5.185
26646.wav,Lyndon Johnson,bona-fide,0,2.025
26647.wav,Ronald Reagan,spoof,1,3.767
26650.wav,Bernie Sanders,spoof,1,5.6590625
26651.wav,Ayn Rand,bona-fide,0,8.842
26652.wav,Donald Trump,bona-fide,0,12.0320625
26653.wav,Mark Zuckerberg,bona-fide,0,4.1290625
26655.wav,Robert Kardashian,bona-fide,0,2.1490625
26656.wav,Donald Trump,bona-fide,0,2.28
26657.wav,Alan Watts,spoof,1,5.219
26658.wav,Ronald Reagan,bona-fide,0,5.213
26660.wav,Mark Zuckerberg,bona-fide,0,9.0760625
26662.wav,Tucker Carlson,spoof,1,9.225
26665.wav,JFK,spoof,1,16.826
26667.wav,Ronald Reagan,spoof,1,5.301
26668.wav,Donald Trump,bona-fide,0,3.248
26670.wav,Alexandria Ocasio-Cortez,spoof,1,7.861
26671.wav,Christopher Hitchens,bona-fide,0,1.172
26672.wav,Bernie Sanders,spoof,1,1.884
26674.wav,Donald Trump,bona-fide,0,7.273
26675.wav,Louis Farrakhan,spoof,1,2.226
26679.wav,Ronald Reagan,spoof,1,6.151
26680.wav,Donald Trump,spoof,1,4.944
26682.wav,Martin Luther King,bona-fide,0,3.7150625
26683.wav,Milton Friedman,bona-fide,0,5.308
26684.wav,Donald Trump,bona-fide,0,6.8790625
26686.wav,Ayn Rand,spoof,1,5.4780625
26687.wav,Winston Churchill,bona-fide,0,1.5610625
26688.wav,Donald Trump,bona-fide,0,3.1160625
26690.wav,Donald Trump,bona-fide,0,2.496
26691.wav,Donald Trump,bona-fide,0,4.6760625
26694.wav,Christopher Hitchens,spoof,1,7.211
26696.wav,Louis C.K.,spoof,1,1.7290625
26699.wav,Donald Trump,bona-fide,0,3.544
26701.wav,2Pac,bona-fide,0,3.789
26702.wav,Alexandria Ocasio-Cortez,bona-fide,0,12.908
26704.wav,Ayn Rand,spoof,1,3.262
26705.wav,Ronald Reagan,spoof,1,6.094
26706.wav,Christopher Hitchens,bona-fide,0,5.4340625
26707.wav,Bernie Sanders,spoof,1,6.1730625
26708.wav,Ronald Reagan,bona-fide,0,1.706
26709.wav,Arnold Schwarzenegger,bona-fide,0,8.268
26710.wav,Donald Trump,bona-fide,0,1.6390625
26711.wav,Ayn Rand,spoof,1,2.1150625
26714.wav,Milton Friedman,bona-fide,0,5.1620625
26715.wav,Boris Johnson,spoof,1,23.3670625
26717.wav,Bernie Sanders,bona-fide,0,3.5120625
26718.wav,Ronald Reagan,spoof,1,6.887
26719.wav,Lyndon Johnson,bona-fide,0,2.032
26720.wav,Bernie Sanders,bona-fide,0,2.4740625
26721.wav,Christopher Hitchens,bona-fide,0,5.174
26723.wav,Ronald Reagan,spoof,1,2.964
26724.wav,Donald Trump,bona-fide,0,1.964
26725.wav,Bernie Sanders,bona-fide,0,3.522
26730.wav,Martin Luther King,spoof,1,2.0480625
26731.wav,JFK,bona-fide,0,1.913
26732.wav,Bernie Sanders,bona-fide,0,5.005
26733.wav,Milton Friedman,spoof,1,2.188
26734.wav,Donald Trump,bona-fide,0,5.1950625
26735.wav,Winston Churchill,bona-fide,0,3.894
26737.wav,Donald Trump,bona-fide,0,4.696
26739.wav,Donald Trump,bona-fide,0,1.6180625
26740.wav,Donald Trump,bona-fide,0,4.423
26741.wav,Martin Luther King,bona-fide,0,4.748
26742.wav,Christopher Hitchens,spoof,1,3.094
26743.wav,Louis Farrakhan,bona-fide,0,2.503
26744.wav,Bernie Sanders,bona-fide,0,1.842
26746.wav,Bernie Sanders,spoof,1,3.361
26747.wav,Tucker Carlson,bona-fide,0,14.214
26748.wav,Winston Churchill,bona-fide,0,2.309
26753.wav,Martin Luther King,bona-fide,0,3.518
26754.wav,Donald Trump,bona-fide,0,1.4060625
26755.wav,Malcolm X,bona-fide,0,2.4710625
26757.wav,Winston Churchill,bona-fide,0,1.813
26759.wav,Donald Trump,bona-fide,0,1.164
26760.wav,Christopher Hitchens,spoof,1,5.522
26762.wav,Donald Trump,bona-fide,0,3.3780625
26765.wav,Dave Chappelle,bona-fide,0,4.4490625
26768.wav,Louis Farrakhan,bona-fide,0,5.35
26769.wav,Bill Burr,bona-fide,0,6.6370625
26771.wav,Donald Trump,bona-fide,0,4.3820625
26772.wav,Ronald Reagan,bona-fide,0,1.161
26773.wav,JFK,bona-fide,0,3.7950625
26776.wav,Bill Burr,spoof,1,6.516
26777.wav,Ayn Rand,spoof,1,5.2790625
26778.wav,Donald Trump,bona-fide,0,7.812
26779.wav,Mark Zuckerberg,spoof,1,8.602
26781.wav,Bernie Sanders,bona-fide,0,3.804
26782.wav,Orson Welles,bona-fide,0,2.4480625
26784.wav,Nelson Mandela,spoof,1,2.5850625
26785.wav,Donald Trump,spoof,1,4.384
26786.wav,Christopher Hitchens,bona-fide,0,3.5750625
26787.wav,Ronald Reagan,bona-fide,0,2.7580625
26789.wav,Nick Offerman,bona-fide,0,5.4660625
26790.wav,Donald Trump,bona-fide,0,3.3560625
26791.wav,Donald Trump,bona-fide,0,3.104
26792.wav,Donald Trump,bona-fide,0,3.291
26793.wav,Ronald Reagan,spoof,1,4.3700625
26794.wav,Ronald Reagan,spoof,1,2.8520625
26795.wav,Martin Luther King,bona-fide,0,1.049
26796.wav,Donald Trump,bona-fide,0,1.411
26797.wav,Nelson Mandela,spoof,1,1.543
26798.wav,Donald Trump,bona-fide,0,2.022
26799.wav,JFK,spoof,1,1.53
26801.wav,Ayn Rand,spoof,1,6.403
26803.wav,Donald Trump,bona-fide,0,3.843
26804.wav,Ayn Rand,bona-fide,0,2.3790625
26809.wav,Winston Churchill,spoof,1,2.6590625
26810.wav,Bernie Sanders,bona-fide,0,5.929
26812.wav,Donald Trump,bona-fide,0,2.1250625
26813.wav,Martin Luther King,bona-fide,0,4.3650625
26814.wav,Bill Burr,bona-fide,0,3.447
26816.wav,Alan Watts,spoof,1,4.5950625
26818.wav,Bernie Sanders,bona-fide,0,13.076
26819.wav,Donald Trump,bona-fide,0,3.6100625
26823.wav,Ayn Rand,spoof,1,1.3700625
26824.wav,Bernie Sanders,spoof,1,1.972
26825.wav,Bernie Sanders,spoof,1,8.614
26826.wav,Ronald Reagan,spoof,1,18.5790625
26828.wav,Alan Watts,bona-fide,0,0.949
26829.wav,Winston Churchill,bona-fide,0,2.2450625
26830.wav,Donald Trump,bona-fide,0,1.821
26832.wav,Donald Trump,bona-fide,0,2.8790625
26833.wav,Bernie Sanders,bona-fide,0,1.963
26834.wav,Ayn Rand,spoof,1,4.1070625
26835.wav,Gilbert Gottfried,bona-fide,0,22.092
26837.wav,Ayn Rand,bona-fide,0,4.6110625
26838.wav,Milton Friedman,bona-fide,0,2.3
26839.wav,Ronald Reagan,spoof,1,19.085
26842.wav,Milton Friedman,bona-fide,0,5.363
26843.wav,Donald Trump,bona-fide,0,6.86
26845.wav,Alexandria Ocasio-Cortez,spoof,1,6.1500625
26846.wav,Arnold Schwarzenegger,bona-fide,0,7.2100625
26848.wav,Mark Zuckerberg,bona-fide,0,3.566
26850.wav,Alan Watts,spoof,1,5.0380625
26851.wav,Christopher Hitchens,spoof,1,1.111
26852.wav,Donald Trump,bona-fide,0,11.71
26853.wav,Donald Trump,bona-fide,0,3.2240625
26854.wav,Donald Trump,bona-fide,0,1.6300625
26855.wav,Donald Trump,bona-fide,0,2.7900625
26856.wav,Winston Churchill,bona-fide,0,1.184
26857.wav,Ayn Rand,bona-fide,0,0.9370625
26858.wav,Christopher Hitchens,bona-fide,0,7.411
26859.wav,Winston Churchill,spoof,1,1.746
26860.wav,Martin Luther King,bona-fide,0,1.469
26861.wav,Donald Trump,bona-fide,0,4.4590625
26862.wav,Ayn Rand,spoof,1,2.2490625
26863.wav,Alexandria Ocasio-Cortez,bona-fide,0,4.493
26864.wav,Christopher Hitchens,bona-fide,0,4.571
26865.wav,Donald Trump,bona-fide,0,5.345
26866.wav,Ayn Rand,bona-fide,0,20.3530625
26868.wav,Donald Trump,bona-fide,0,5.5310625
26869.wav,Bernie Sanders,bona-fide,0,4.181
26870.wav,Christopher Hitchens,bona-fide,0,1.2980625
26871.wav,Kamala Harris,bona-fide,0,8.242
26874.wav,Louis Farrakhan,spoof,1,2.1120625
26875.wav,Louis Farrakhan,bona-fide,0,2.9940625
26876.wav,Bernie Sanders,spoof,1,8.48
26877.wav,Ronald Reagan,bona-fide,0,2.1460625
26878.wav,Orson Welles,spoof,1,2.9450625
26880.wav,Bernie Sanders,bona-fide,0,11.3490625
26882.wav,Alan Watts,spoof,1,1.9530625
26885.wav,Christopher Hitchens,bona-fide,0,14.9110625
26887.wav,Nelson Mandela,spoof,1,6.502
26890.wav,Christopher Hitchens,bona-fide,0,3.489
26891.wav,Winston Churchill,bona-fide,0,1.0360625
26894.wav,Louis Farrakhan,bona-fide,0,6.8570625
26895.wav,JFK,spoof,1,3.6190625
26896.wav,Norm MacDonald,bona-fide,0,1.367
26897.wav,Christopher Hitchens,bona-fide,0,4.107
26899.wav,Donald Trump,bona-fide,0,1.706
26901.wav,Ayn Rand,bona-fide,0,3.2790625
26902.wav,Ayn Rand,spoof,1,4.729
26904.wav,Bernie Sanders,bona-fide,0,2.0710625
26906.wav,Christopher Hitchens,spoof,1,3.204
26907.wav,Norm MacDonald,bona-fide,0,14.7150625
26908.wav,Jeff Goldblum,bona-fide,0,1.633
26910.wav,Winston Churchill,bona-fide,0,3.0
26911.wav,Bernie Sanders,spoof,1,3.524
26912.wav,Donald Trump,bona-fide,0,3.9090625
26913.wav,Christopher Hitchens,spoof,1,3.0170625
26915.wav,JFK,bona-fide,0,4.36
26919.wav,Christopher Hitchens,bona-fide,0,1.701
26920.wav,Bernie Sanders,bona-fide,0,4.924
26921.wav,Milton Friedman,bona-fide,0,5.158
26922.wav,Ayn Rand,bona-fide,0,2.141
26923.wav,Calvin Coolidge,spoof,1,2.469
26924.wav,Orson Welles,bona-fide,0,2.004
26925.wav,Martin Luther King,bona-fide,0,1.0580625
26926.wav,Bernie Sanders,bona-fide,0,2.7130625
26929.wav,Donald Trump,bona-fide,0,4.391
26930.wav,Winston Churchill,spoof,1,8.1990625
26931.wav,Winston Churchill,bona-fide,0,1.1560625
26932.wav,Arnold Schwarzenegger,bona-fide,0,1.5850625
26933.wav,Arnold Schwarzenegger,bona-fide,0,6.797
26935.wav,Christopher Hitchens,spoof,1,20.0970625
26936.wav,Donald Trump,bona-fide,0,3.4220625
26937.wav,Donald Trump,bona-fide,0,2.6680625
26938.wav,Alan Watts,spoof,1,2.225
26939.wav,Louis Farrakhan,bona-fide,0,2.7540625
26942.wav,Mark Zuckerberg,bona-fide,0,15.2380625
26943.wav,Donald Trump,bona-fide,0,2.164
26944.wav,Bernie Sanders,bona-fide,0,4.584
26945.wav,Orson Welles,spoof,1,4.448
26947.wav,Bernie Sanders,spoof,1,5.6100625
26949.wav,Dave Chappelle,bona-fide,0,10.6270625
26950.wav,Donald Trump,bona-fide,0,1.4500625
26952.wav,Donald Trump,bona-fide,0,3.2980625
26953.wav,Ayn Rand,bona-fide,0,4.7480625
26954.wav,Malcolm X,spoof,1,2.441
26955.wav,Donald Trump,bona-fide,0,3.1110625
26956.wav,JFK,bona-fide,0,2.112
26957.wav,Bernie Sanders,bona-fide,0,2.616
26961.wav,Winston Churchill,bona-fide,0,2.1880625
26962.wav,Scarlett Johansson,bona-fide,0,8.4180625
26963.wav,Mark Zuckerberg,spoof,1,12.8520625
26965.wav,Ayn Rand,bona-fide,0,1.2910625
26966.wav,Christopher Hitchens,bona-fide,0,1.644
26970.wav,Donald Trump,bona-fide,0,1.586
26972.wav,Donald Trump,bona-fide,0,3.261
26973.wav,Bill Burr,bona-fide,0,16.6560625
26976.wav,Bernie Sanders,bona-fide,0,1.5710625
26977.wav,George W. Bush,spoof,1,2.5670625
26978.wav,Donald Trump,bona-fide,0,2.3290625
26980.wav,Bill Burr,bona-fide,0,15.626
26981.wav,Donald Trump,bona-fide,0,1.96
26982.wav,JFK,bona-fide,0,5.603
26983.wav,Bernie Sanders,bona-fide,0,2.5770625
26985.wav,Bernie Sanders,bona-fide,0,1.164
26986.wav,Ayn Rand,bona-fide,0,1.5380625
26988.wav,Adam Driver,spoof,1,2.2660625
26989.wav,Bernie Sanders,spoof,1,1.5500625
26990.wav,Arnold Schwarzenegger,bona-fide,0,10.706
26991.wav,Winston Churchill,bona-fide,0,1.2900625
26993.wav,Ayn Rand,bona-fide,0,2.689
26994.wav,Ayn Rand,bona-fide,0,2.465
26995.wav,Nelson Mandela,spoof,1,1.884
26997.wav,Bernie Sanders,spoof,1,2.0540625
26998.wav,Bernie Sanders,bona-fide,0,2.347
26999.wav,Donald Trump,bona-fide,0,2.3510625
27000.wav,Donald Trump,bona-fide,0,2.4250625
27001.wav,Martin Luther King,bona-fide,0,2.3130625
27002.wav,Donald Trump,bona-fide,0,2.885
27004.wav,Boris Johnson,bona-fide,0,1.672
27005.wav,JFK,bona-fide,0,1.8300625
27007.wav,Ayn Rand,spoof,1,9.544
27008.wav,Donald Trump,bona-fide,0,6.847
27009.wav,Bernie Sanders,bona-fide,0,3.127
27010.wav,Winston Churchill,bona-fide,0,2.233
27013.wav,Ronald Reagan,spoof,1,4.6950625
27014.wav,Ayn Rand,bona-fide,0,5.461
27015.wav,Milton Friedman,spoof,1,3.5780625
27016.wav,Ayn Rand,spoof,1,1.4590625
27017.wav,Martin Luther King,spoof,1,3.821
27018.wav,Martin Luther King,bona-fide,0,3.4080625
27019.wav,Louis Farrakhan,bona-fide,0,1.605
27020.wav,Norm MacDonald,spoof,1,1.9360625
27021.wav,Bernie Sanders,bona-fide,0,1.8890625
27022.wav,Ayn Rand,bona-fide,0,3.455
27023.wav,Winston Churchill,spoof,1,3.9
27024.wav,Alan Watts,bona-fide,0,14.5380625
27025.wav,Adam Driver,spoof,1,5.827
27026.wav,Milton Friedman,bona-fide,0,5.8990625
27028.wav,Christopher Hitchens,bona-fide,0,0.9870625
27029.wav,Donald Trump,bona-fide,0,2.8550625
27030.wav,Ayn Rand,bona-fide,0,8.8160625
27032.wav,Bernie Sanders,bona-fide,0,3.3890625
27033.wav,Christopher Hitchens,bona-fide,0,2.0390625
27035.wav,Alan Watts,spoof,1,1.202
27036.wav,Bernie Sanders,spoof,1,3.966
27037.wav,JFK,bona-fide,0,1.6380625
27039.wav,Winston Churchill,bona-fide,0,2.99
27040.wav,Mark Zuckerberg,bona-fide,0,8.0550625
27042.wav,Ayn Rand,spoof,1,5.1540625
27044.wav,Donald Trump,bona-fide,0,4.267
27046.wav,Donald Trump,bona-fide,0,1.5150625
27047.wav,Bernie Sanders,bona-fide,0,7.9160625
27048.wav,Donald Trump,bona-fide,0,2.6960625
27049.wav,Martin Luther King,bona-fide,0,2.2100625
27050.wav,Winston Churchill,spoof,1,2.7180625
27053.wav,Mr. Rogers,spoof,1,4.826
27054.wav,Frank Sinatra,spoof,1,11.5590625
27056.wav,Donald Trump,bona-fide,0,18.372
27057.wav,Christopher Hitchens,bona-fide,0,4.433
27058.wav,Donald Trump,bona-fide,0,1.2540625
27059.wav,Ronald Reagan,bona-fide,0,2.4690625
27060.wav,Martin Luther King,spoof,1,5.5910625
27061.wav,Bernie Sanders,bona-fide,0,4.501
27064.wav,Winston Churchill,bona-fide,0,1.9990625
27065.wav,Ronald Reagan,spoof,1,6.1860625
27066.wav,Norm MacDonald,spoof,1,2.221
27067.wav,Ayn Rand,bona-fide,0,5.728
27068.wav,Bernie Sanders,spoof,1,3.322
27069.wav,Ayn Rand,bona-fide,0,4.124
27070.wav,Ayn Rand,spoof,1,4.5510625
27071.wav,JFK,bona-fide,0,3.421
27072.wav,Bernie Sanders,bona-fide,0,2.261
27074.wav,Ayn Rand,spoof,1,6.7780625
27075.wav,Bernie Sanders,bona-fide,0,5.7850625
27077.wav,Adam Driver,spoof,1,1.9670625
27079.wav,Bernie Sanders,bona-fide,0,7.8650625
27080.wav,Orson Welles,spoof,1,2.048
27081.wav,Ayn Rand,bona-fide,0,3.5950625
27082.wav,2Pac,bona-fide,0,3.9240625
27084.wav,Ronald Reagan,spoof,1,4.5720625
27086.wav,Ronald Reagan,spoof,1,3.221
27087.wav,Ayn Rand,bona-fide,0,2.891
27088.wav,Bernie Sanders,bona-fide,0,2.082
27089.wav,Mark Zuckerberg,bona-fide,0,10.7790625
27091.wav,Bernie Sanders,bona-fide,0,3.563
27093.wav,Ronald Reagan,bona-fide,0,2.4540625
27094.wav,Ayn Rand,bona-fide,0,7.288
27095.wav,Donald Trump,bona-fide,0,6.7
27096.wav,Ayn Rand,bona-fide,0,1.5280625
27098.wav,Bob Ross,spoof,1,19.509
27099.wav,Bernie Sanders,bona-fide,0,3.6560625
27100.wav,Bernie Sanders,spoof,1,3.848
27101.wav,Martin Luther King,spoof,1,4.0390625
27102.wav,Bernie Sanders,bona-fide,0,2.9740625
27104.wav,Nelson Mandela,spoof,1,1.6170625
27105.wav,Ayn Rand,spoof,1,6.526
27106.wav,2Pac,spoof,1,2.743
27108.wav,Ayn Rand,spoof,1,6.1900625
27110.wav,Ronald Reagan,bona-fide,0,4.328
27111.wav,Donald Trump,bona-fide,0,3.401
27113.wav,Nelson Mandela,spoof,1,2.7490625
27114.wav,Ayn Rand,spoof,1,6.803
27115.wav,Christopher Hitchens,bona-fide,0,1.011
27116.wav,George W. Bush,bona-fide,0,6.1160625
27118.wav,Donald Trump,bona-fide,0,3.7180625
27119.wav,Arnold Schwarzenegger,bona-fide,0,1.5900625
27120.wav,Nick Offerman,bona-fide,0,1.292
27121.wav,Ronald Reagan,spoof,1,2.8580625
27122.wav,Donald Trump,bona-fide,0,3.384
27123.wav,Bernie Sanders,spoof,1,2.686
27127.wav,Donald Trump,bona-fide,0,1.9530625
27128.wav,Ayn Rand,spoof,1,7.308
27130.wav,Donald Trump,bona-fide,0,5.949
27132.wav,Alexandria Ocasio-Cortez,bona-fide,0,2.458
27133.wav,Ayn Rand,bona-fide,0,8.0120625
27134.wav,Orson Welles,spoof,1,1.151
27135.wav,Tucker Carlson,spoof,1,6.646
27136.wav,Ayn Rand,bona-fide,0,2.945
27137.wav,Christopher Hitchens,bona-fide,0,2.972
27138.wav,Bernie Sanders,bona-fide,0,6.347
27139.wav,Ronald Reagan,bona-fide,0,1.834
27140.wav,Donald Trump,bona-fide,0,10.994
27141.wav,Christopher Hitchens,spoof,1,6.2910625
27142.wav,Bernie Sanders,bona-fide,0,1.329
27145.wav,Mark Zuckerberg,bona-fide,0,13.706
27146.wav,Martin Luther King,bona-fide,0,1.742
27147.wav,Ayn Rand,spoof,1,3.4160625
27149.wav,JFK,spoof,1,3.6910625
27151.wav,Ronald Reagan,bona-fide,0,1.541
27152.wav,Donald Trump,bona-fide,0,2.3320625
27153.wav,Bernie Sanders,bona-fide,0,4.043
27154.wav,Bernie Sanders,bona-fide,0,6.9110625
27156.wav,Winston Churchill,bona-fide,0,3.3380625
27157.wav,Milton Friedman,bona-fide,0,1.5930625
27158.wav,Bernie Sanders,spoof,1,3.613
27161.wav,Donald Trump,bona-fide,0,1.7580625
27164.wav,Boris Johnson,spoof,1,3.2580625
27165.wav,Alexandria Ocasio-Cortez,bona-fide,0,0.763
27166.wav,Malcolm X,bona-fide,0,6.632
27168.wav,Martin Luther King,spoof,1,3.026
27170.wav,Tucker Carlson,bona-fide,0,9.469
27171.wav,Winston Churchill,bona-fide,0,2.462
27172.wav,Winston Churchill,bona-fide,0,2.027
27173.wav,Scarlett Johansson,spoof,1,6.789
27176.wav,Donald Trump,bona-fide,0,5.0390625
27178.wav,Bernie Sanders,bona-fide,0,1.5610625
27179.wav,Scarlett Johansson,spoof,1,2.763
27180.wav,Mark Zuckerberg,bona-fide,0,10.127
27182.wav,Bill Burr,bona-fide,0,7.987
27184.wav,Donald Trump,bona-fide,0,3.214
27186.wav,Bernie Sanders,bona-fide,0,1.886
27188.wav,Martin Luther King,spoof,1,4.1160625
27190.wav,Donald Trump,bona-fide,0,3.681
27191.wav,Boris Johnson,bona-fide,0,0.9540625
27192.wav,Boris Johnson,bona-fide,0,1.499
27194.wav,Ayn Rand,bona-fide,0,10.9290625
27195.wav,Orson Welles,spoof,1,2.2140625
27196.wav,Ayn Rand,bona-fide,0,3.1750625
27198.wav,Bernie Sanders,bona-fide,0,5.698
27200.wav,Ayn Rand,spoof,1,6.7460625
27202.wav,Winston Churchill,bona-fide,0,3.788
27204.wav,Bernie Sanders,spoof,1,2.9090625
27205.wav,Nelson Mandela,spoof,1,2.116
27206.wav,Bernie Sanders,bona-fide,0,3.0190625
27207.wav,Christopher Hitchens,bona-fide,0,5.892
27208.wav,Bernie Sanders,bona-fide,0,6.76
27211.wav,Ayn Rand,spoof,1,2.0850625
27212.wav,Christopher Hitchens,spoof,1,1.0870625
27218.wav,Ayn Rand,spoof,1,1.902
27219.wav,Donald Trump,bona-fide,0,4.488
27220.wav,Bernie Sanders,spoof,1,10.024
27221.wav,Milton Friedman,bona-fide,0,5.7040625
27222.wav,Ayn Rand,spoof,1,5.7960625
27223.wav,Nelson Mandela,bona-fide,0,1.588
27224.wav,Christopher Hitchens,bona-fide,0,14.809
27225.wav,JFK,spoof,1,1.0520625
27226.wav,2Pac,bona-fide,0,2.828
27227.wav,Christopher Hitchens,spoof,1,3.549
27228.wav,Donald Trump,bona-fide,0,4.421
27230.wav,Bernie Sanders,bona-fide,0,2.553
27231.wav,Adam Driver,spoof,1,3.5240625
27232.wav,Donald Trump,bona-fide,0,1.973
27234.wav,Alexandria Ocasio-Cortez,spoof,1,7.929
27235.wav,Donald Trump,bona-fide,0,2.002
27236.wav,Bernie Sanders,spoof,1,4.948
27238.wav,Ayn Rand,spoof,1,6.5980625
27240.wav,Ayn Rand,bona-fide,0,4.725
27241.wav,Bernie Sanders,bona-fide,0,4.3390625
27243.wav,Martin Luther King,bona-fide,0,3.004
27244.wav,Winston Churchill,bona-fide,0,2.809
27245.wav,Ayn Rand,spoof,1,6.0190625
27251.wav,Arnold Schwarzenegger,bona-fide,0,8.7790625
27252.wav,Dwight Eisenhower,spoof,1,2.3160625
27253.wav,Donald Trump,spoof,1,0.701
27254.wav,Winston Churchill,spoof,1,24.5530625
