file,speaker,label,numeric_label,length (sec)
23550.wav,Barack Obama,bona-fide,0,6.301
23551.wav,Bernie Sanders,spoof,1,1.847
23552.wav,Bernie Sanders,bona-fide,0,3.085
23553.wav,Alec Guinness,bona-fide,0,2.243
23554.wav,Bernie Sanders,bona-fide,0,13.5
23555.wav,Donald Trump,bona-fide,0,4.2160625
23556.wav,Alec Guinness,bona-fide,0,3.604
23557.wav,Alec Guinness,bona-fide,0,23.4370625
23558.wav,Barack Obama,bona-fide,0,3.52
23559.wav,Ayn Rand,bona-fide,0,3.1490625
23560.wav,Christopher Hitchens,bona-fide,0,0.668
23561.wav,Malcolm X,bona-fide,0,6.8550625
23562.wav,Mark Zuckerberg,spoof,1,8.2910625
23563.wav,Donald Trump,bona-fide,0,2.387
23564.wav,Donald Trump,bona-fide,0,3.427
23565.wav,Gilbert Gottfried,bona-fide,0,6.533
23566.wav,Donald Trump,bona-fide,0,2.25
23567.wav,Alec Guinness,bona-fide,0,2.7910625
23568.wav,Mr. Rogers,bona-fide,0,21.68
23569.wav,Barack Obama,bona-fide,0,7.1120625
23570.wav,Donald Trump,bona-fide,0,5.3140625
23571.wav,JFK,bona-fide,0,2.161
23572.wav,Alec Guinness,spoof,1,2.145
23573.wav,Jerry Seinfeld,spoof,1,2.559
23574.wav,Arnold Schwarzenegger,bona-fide,0,12.1390625
23575.wav,Bill Clinton,bona-fide,0,1.421
23576.wav,Christopher Hitchens,spoof,1,10.1790625
23577.wav,Christopher Hitchens,spoof,1,2.7980625
23578.wav,Ronald Reagan,spoof,1,3.4160625
23579.wav,Ronald Reagan,spoof,1,2.9990625
23580.wav,Alec Guinness,spoof,1,7.8090625
23581.wav,Norm MacDonald,spoof,1,8.883
23582.wav,Bill Clinton,spoof,1,1.628
23583.wav,Bill Clinton,bona-fide,0,2.1160625
23584.wav,Ayn Rand,bona-fide,0,4.905
23585.wav,Bernie Sanders,spoof,1,20.9650625
23586.wav,Barack Obama,spoof,1,5.9230625
23587.wav,Alec Guinness,spoof,1,4.484
23588.wav,Alec Guinness,spoof,1,2.4520625
23589.wav,Barack Obama,bona-fide,0,1.7570625
23590.wav,Arnold Schwarzenegger,bona-fide,0,2.413
23591.wav,Arnold Schwarzenegger,spoof,1,1.9300625
23592.wav,Barack Obama,bona-fide,0,2.4390625
23593.wav,Christopher Hitchens,spoof,1,5.3300625
23594.wav,Gilbert Gottfried,spoof,1,1.8780625
23595.wav,2Pac,bona-fide,0,9.8030625
23596.wav,Bernie Sanders,bona-fide,0,2.2950625
23597.wav,Alec Guinness,bona-fide,0,1.153
23598.wav,Barack Obama,bona-fide,0,3.368
23599.wav,Bernie Sanders,spoof,1,5.529
23600.wav,Barack Obama,bona-fide,0,5.7190625
23601.wav,Arnold Schwarzenegger,spoof,1,3.944
23602.wav,Winston Churchill,bona-fide,0,1.4980625
23603.wav,Alec Guinness,spoof,1,5.4850625
23604.wav,Ayn Rand,bona-fide,0,1.883
23605.wav,Donald Trump,bona-fide,0,3.102
23606.wav,Barack Obama,bona-fide,0,3.485
23607.wav,Ayn Rand,bona-fide,0,4.025
23608.wav,Barack Obama,bona-fide,0,5.5590625
23609.wav,Donald Trump,bona-fide,0,2.3060625
23610.wav,Barack Obama,bona-fide,0,10.725
23611.wav,Alec Guinness,bona-fide,0,0.9170625
23612.wav,Bill Clinton,spoof,1,1.903
23613.wav,Donald Trump,bona-fide,0,4.1760625
23614.wav,Christopher Hitchens,spoof,1,3.863
23615.wav,Christopher Hitchens,bona-fide,0,1.6140625
23616.wav,The Notorious B.I.G.,spoof,1,4.136
23617.wav,Barack Obama,bona-fide,0,6.5590625
23618.wav,Ayn Rand,bona-fide,0,5.415
23619.wav,Queen Elizabeth II,spoof,1,5.68
23620.wav,Ronald Reagan,spoof,1,7.268
23621.wav,Bill Clinton,bona-fide,0,3.904
23622.wav,Alec Guinness,bona-fide,0,2.133
23623.wav,Donald Trump,bona-fide,0,4.707
23624.wav,Bill Clinton,spoof,1,5.124
23625.wav,Bill Clinton,bona-fide,0,2.384
23626.wav,Bernie Sanders,bona-fide,0,5.744
23627.wav,Martin Luther King,spoof,1,18.88
23628.wav,Winston Churchill,bona-fide,0,0.964
23629.wav,Bill Clinton,spoof,1,1.0780625
23630.wav,Christopher Hitchens,bona-fide,0,1.2
23631.wav,FDR,spoof,1,2.8710625
23632.wav,Donald Trump,bona-fide,0,1.3290625
23633.wav,Alec Guinness,bona-fide,0,2.987
23634.wav,Bernie Sanders,bona-fide,0,3.756
23635.wav,Mark Zuckerberg,spoof,1,2.78
23636.wav,Winston Churchill,bona-fide,0,4.7960625
23637.wav,Bernie Sanders,bona-fide,0,8.503
23638.wav,Ayn Rand,bona-fide,0,7.603
23639.wav,Ronald Reagan,spoof,1,4.3440625
23640.wav,Ayn Rand,spoof,1,2.5700625
23641.wav,Bob Ross,bona-fide,0,2.586
23642.wav,FDR,bona-fide,0,4.6950625
23643.wav,Martin Luther King,spoof,1,2.8910625
23644.wav,Christopher Hitchens,spoof,1,9.8150625
23645.wav,FDR,spoof,1,3.2530625
23646.wav,The Notorious B.I.G.,spoof,1,8.8730625
23647.wav,Bernie Sanders,bona-fide,0,1.18
23648.wav,Louis Farrakhan,bona-fide,0,2.8290625
23649.wav,Donald Trump,bona-fide,0,1.821
23650.wav,Bernie Sanders,bona-fide,0,3.285
23651.wav,Alec Guinness,bona-fide,0,1.551
23652.wav,Ronald Reagan,spoof,1,4.3490625
23653.wav,Alec Guinness,bona-fide,0,14.3740625
23654.wav,Alec Guinness,bona-fide,0,0.867
23655.wav,Christopher Hitchens,spoof,1,7.2320625
23656.wav,George Carlin,bona-fide,0,9.908
23657.wav,FDR,bona-fide,0,2.7270625
23658.wav,Alexandria Ocasio-Cortez,bona-fide,0,5.402
23659.wav,Barack Obama,bona-fide,0,3.332
23660.wav,Christopher Hitchens,bona-fide,0,1.828
23661.wav,JFK,spoof,1,6.891
23662.wav,Donald Trump,bona-fide,0,2.4740625
23663.wav,Norm MacDonald,bona-fide,0,4.4300625
23664.wav,Mark Zuckerberg,bona-fide,0,3.942
23665.wav,Bernie Sanders,bona-fide,0,4.6740625
23666.wav,Donald Trump,bona-fide,0,3.0050625
23667.wav,Alan Watts,spoof,1,0.563
23668.wav,Ronald Reagan,spoof,1,2.645
23669.wav,Alec Guinness,spoof,1,6.998
23670.wav,Alec Guinness,bona-fide,0,2.035
23671.wav,Tucker Carlson,spoof,1,6.2580625
23672.wav,Milton Friedman,bona-fide,0,3.8890625
23673.wav,Ayn Rand,bona-fide,0,2.1760625
23674.wav,Alec Guinness,bona-fide,0,3.1870625
23675.wav,Donald Trump,bona-fide,0,1.936
23676.wav,Barack Obama,bona-fide,0,2.3770625
23677.wav,Bill Clinton,bona-fide,0,3.8340625
23678.wav,Ronald Reagan,spoof,1,8.271
23679.wav,Jeff Goldblum,bona-fide,0,5.4720625
23680.wav,Ayn Rand,spoof,1,3.6560625
23681.wav,Winston Churchill,spoof,1,1.6970625
23682.wav,George W. Bush,spoof,1,2.2990625
23683.wav,Alec Guinness,bona-fide,0,2.514
23684.wav,Christopher Hitchens,bona-fide,0,1.5350625
23685.wav,The Notorious B.I.G.,bona-fide,0,6.1830625
23686.wav,Ayn Rand,spoof,1,6.8760625
23687.wav,Louis Farrakhan,bona-fide,0,6.0950625
23688.wav,Winston Churchill,bona-fide,0,1.835
23689.wav,Alec Guinness,spoof,1,3.892
23690.wav,Barack Obama,bona-fide,0,2.966
23691.wav,Alec Guinness,spoof,1,4.682
23692.wav,Alec Guinness,bona-fide,0,1.6120625
23693.wav,Alec Guinness,bona-fide,0,2.5880625
23694.wav,Bill Clinton,bona-fide,0,1.4030625
23695.wav,Alec Guinness,spoof,1,2.7930625
23696.wav,Ronald Reagan,spoof,1,2.8190625
23697.wav,Bill Clinton,spoof,1,5.962
23698.wav,Nelson Mandela,spoof,1,2.7990625
23699.wav,Mr. Rogers,bona-fide,0,2.4580625
23700.wav,Alec Guinness,bona-fide,0,11.975
23701.wav,Milton Friedman,bona-fide,0,5.5360625
23702.wav,Alec Guinness,bona-fide,0,1.4950625
23703.wav,FDR,spoof,1,1.473
23704.wav,Ayn Rand,spoof,1,2.94
23705.wav,Ayn Rand,spoof,1,4.7390625
23706.wav,Alec Guinness,bona-fide,0,0.9380625
23707.wav,Ronald Reagan,spoof,1,4.883
23708.wav,Ayn Rand,bona-fide,0,2.925
23709.wav,Ronald Reagan,bona-fide,0,5.94
23710.wav,Alec Guinness,bona-fide,0,2.8750625
23711.wav,Donald Trump,bona-fide,0,2.265
23712.wav,Milton Friedman,bona-fide,0,5.6940625
23713.wav,Donald Trump,bona-fide,0,3.704
23714.wav,Donald Trump,bona-fide,0,5.3460625
23715.wav,Harry Truman,bona-fide,0,2.672
23716.wav,Bernie Sanders,bona-fide,0,2.4540625
23717.wav,Barack Obama,bona-fide,0,3.5670625
23718.wav,Gilbert Gottfried,bona-fide,0,2.9960625
23719.wav,Alec Guinness,bona-fide,0,3.764
23720.wav,Christopher Hitchens,bona-fide,0,2.1190625
23721.wav,JFK,bona-fide,0,2.0750625
23722.wav,Calvin Coolidge,spoof,1,7.32
23723.wav,Jerry Seinfeld,spoof,1,6.5110625
23724.wav,Mitch Hedberg,spoof,1,6.311
23725.wav,Barack Obama,bona-fide,0,5.188
23726.wav,Alec Guinness,bona-fide,0,8.8740625
23727.wav,Robert Kardashian,bona-fide,0,1.426
23728.wav,Barack Obama,bona-fide,0,4.4990625
23729.wav,Winston Churchill,bona-fide,0,1.1740625
23730.wav,Barack Obama,bona-fide,0,4.6020625
23731.wav,JFK,bona-fide,0,2.112
23732.wav,Martin Luther King,spoof,1,4.325
23733.wav,Alec Guinness,spoof,1,6.7570625
23734.wav,Ronald Reagan,spoof,1,6.422
23735.wav,Bernie Sanders,bona-fide,0,5.733
23736.wav,Bill Clinton,spoof,1,2.0310625
23737.wav,Donald Trump,bona-fide,0,2.7550625
23738.wav,Bernie Sanders,spoof,1,2.531
23739.wav,Ronald Reagan,spoof,1,5.8810625
23740.wav,Louis Farrakhan,spoof,1,7.6130625
23741.wav,Bernie Sanders,bona-fide,0,9.36
23742.wav,Ronald Reagan,spoof,1,7.5070625
23743.wav,Mr. Rogers,bona-fide,0,23.08
23744.wav,Ronald Reagan,spoof,1,5.3680625
23745.wav,Alec Guinness,spoof,1,5.2250625
23746.wav,Bernie Sanders,bona-fide,0,1.9570625
23747.wav,Bill Clinton,spoof,1,2.4960625
23748.wav,JFK,bona-fide,0,2.449
23749.wav,Alec Guinness,spoof,1,7.0910625
23750.wav,Barack Obama,bona-fide,0,7.447
23751.wav,Alan Watts,spoof,1,1.585
23752.wav,Martin Luther King,bona-fide,0,4.251
23753.wav,Ayn Rand,spoof,1,1.5570625
23754.wav,Donald Trump,bona-fide,0,3.131
23755.wav,Donald Trump,bona-fide,0,1.4510625
23756.wav,Kanye West,spoof,1,1.287
23757.wav,Mark Zuckerberg,bona-fide,0,4.8090625
23758.wav,Barack Obama,bona-fide,0,2.1310625
23759.wav,Bernie Sanders,spoof,1,1.284
23760.wav,Adam Driver,spoof,1,1.205
23761.wav,Alec Guinness,bona-fide,0,2.602
23762.wav,Bill Clinton,bona-fide,0,3.157
23763.wav,Bernie Sanders,bona-fide,0,1.18
23764.wav,Winston Churchill,spoof,1,7.4180625
23765.wav,Bernie Sanders,bona-fide,0,4.7360625
23766.wav,George W. Bush,spoof,1,2.504
23767.wav,Bernie Sanders,spoof,1,11.909
23768.wav,Donald Trump,bona-fide,0,1.621
23769.wav,Ayn Rand,spoof,1,8.0170625
23770.wav,Donald Trump,bona-fide,0,3.8500625
23771.wav,Bernie Sanders,bona-fide,0,6.5790625
23772.wav,Mark Zuckerberg,spoof,1,6.9070625
23773.wav,Alec Guinness,bona-fide,0,10.464
23774.wav,Alec Guinness,spoof,1,9.322
23775.wav,Louis Farrakhan,spoof,1,6.3440625
23776.wav,Christopher Hitchens,bona-fide,0,6.068
23777.wav,FDR,bona-fide,0,7.908
23778.wav,Donald Trump,bona-fide,0,2.544
23779.wav,Alec Guinness,spoof,1,2.9890625
23780.wav,Ronald Reagan,spoof,1,2.528
23781.wav,Orson Welles,spoof,1,2.786
23782.wav,Ayn Rand,bona-fide,0,2.802
23783.wav,Bill Clinton,spoof,1,0.8660625
23784.wav,The Notorious B.I.G.,spoof,1,2.865
23785.wav,Barack Obama,spoof,1,1.521
23786.wav,Alec Guinness,bona-fide,0,1.5540625
23787.wav,Donald Trump,bona-fide,0,4.1990625
23788.wav,Queen Elizabeth II,spoof,1,3.283
23789.wav,Calvin Coolidge,bona-fide,0,2.787
23790.wav,Adam Driver,spoof,1,10.4950625
23791.wav,Bill Clinton,bona-fide,0,3.141
23792.wav,Winston Churchill,bona-fide,0,3.7050625
23793.wav,Richard Nixon,spoof,1,2.1670625
23794.wav,Bernie Sanders,spoof,1,2.9740625
23795.wav,Ayn Rand,spoof,1,5.948
23796.wav,Bill Clinton,bona-fide,0,6.3780625
23797.wav,Ayn Rand,bona-fide,0,1.6450625
23798.wav,Milton Friedman,bona-fide,0,2.376
23799.wav,Donald Trump,bona-fide,0,1.704
23800.wav,Winston Churchill,bona-fide,0,4.0990625
23801.wav,FDR,bona-fide,0,2.075
23802.wav,Alec Guinness,spoof,1,8.947
23803.wav,The Notorious B.I.G.,spoof,1,0.853
23804.wav,Alexandria Ocasio-Cortez,bona-fide,0,11.152
23805.wav,Barack Obama,bona-fide,0,2.9110625
23806.wav,Bernie Sanders,bona-fide,0,11.828
23807.wav,Christopher Hitchens,bona-fide,0,5.1720625
23808.wav,Ayn Rand,bona-fide,0,1.743
23809.wav,Christopher Hitchens,spoof,1,0.749
23810.wav,Bill Burr,bona-fide,0,1.2360625
23811.wav,Nelson Mandela,spoof,1,4.266
23812.wav,Barack Obama,bona-fide,0,3.923
23813.wav,Milton Friedman,spoof,1,8.18
23814.wav,Barack Obama,bona-fide,0,2.6290625
23815.wav,Alec Guinness,bona-fide,0,2.1760625
23816.wav,JFK,bona-fide,0,2.862
23817.wav,Jimmy Carter,spoof,1,8.064
23818.wav,JFK,bona-fide,0,1.584
23819.wav,Barack Obama,bona-fide,0,13.846
23820.wav,Barack Obama,bona-fide,0,3.6760625
23821.wav,Ayn Rand,bona-fide,0,8.9310625
23822.wav,Kanye West,bona-fide,0,4.621
23823.wav,Ayn Rand,bona-fide,0,1.956
23824.wav,Bernie Sanders,spoof,1,4.364
23825.wav,Ayn Rand,spoof,1,7.45
23826.wav,Alexandria Ocasio-Cortez,bona-fide,0,3.417
23827.wav,Winston Churchill,bona-fide,0,2.289
23828.wav,Donald Trump,bona-fide,0,2.4380625
23829.wav,Barack Obama,bona-fide,0,1.646
23830.wav,JFK,bona-fide,0,2.664
23831.wav,Ronald Reagan,spoof,1,3.158
23832.wav,Bill Clinton,spoof,1,1.865
23833.wav,Donald Trump,bona-fide,0,4.3170625
23834.wav,Barack Obama,bona-fide,0,3.32
23835.wav,Donald Trump,spoof,1,7.5170625
23836.wav,Richard Nixon,bona-fide,0,3.036
23837.wav,Donald Trump,bona-fide,0,2.16
23838.wav,Bernie Sanders,spoof,1,5.9300625
23839.wav,Donald Trump,bona-fide,0,1.516
23840.wav,Ayn Rand,spoof,1,8.287
23841.wav,Alec Guinness,bona-fide,0,2.016
23842.wav,Jimmy Carter,bona-fide,0,4.044
23843.wav,Barack Obama,bona-fide,0,3.7710625
23844.wav,Winston Churchill,bona-fide,0,4.4980625
23845.wav,Ronald Reagan,bona-fide,0,3.0290625
23846.wav,Kanye West,spoof,1,1.642
23847.wav,Louis Farrakhan,bona-fide,0,1.862
23848.wav,Alec Guinness,spoof,1,9.7180625
23849.wav,Barack Obama,bona-fide,0,1.7140625
23850.wav,Bernie Sanders,bona-fide,0,1.9620625
23851.wav,Louis Farrakhan,spoof,1,4.8100625
23852.wav,Mr. Rogers,spoof,1,14.48
23853.wav,Barack Obama,bona-fide,0,0.84
23854.wav,Donald Trump,bona-fide,0,3.167
23855.wav,Ayn Rand,bona-fide,0,2.8290625
23856.wav,Donald Trump,bona-fide,0,4.4550625
23857.wav,Alec Guinness,bona-fide,0,3.382
23858.wav,Ayn Rand,spoof,1,10.316
23859.wav,Winston Churchill,bona-fide,0,2.7730625
23860.wav,Donald Trump,bona-fide,0,3.5190625
23861.wav,Ayn Rand,bona-fide,0,4.8450625
23862.wav,Gilbert Gottfried,spoof,1,3.752
23863.wav,Bernie Sanders,spoof,1,8.8850625
23864.wav,Barack Obama,bona-fide,0,3.0340625
23865.wav,Tucker Carlson,spoof,1,6.768
23866.wav,Ayn Rand,bona-fide,0,5.422
23867.wav,Bernie Sanders,bona-fide,0,2.9740625
23868.wav,Alec Guinness,spoof,1,4.4570625
23869.wav,Christopher Hitchens,bona-fide,0,11.068
23870.wav,Louis Farrakhan,spoof,1,6.042
23871.wav,Donald Trump,bona-fide,0,3.2880625
23872.wav,Bill Clinton,bona-fide,0,1.365
23873.wav,Arnold Schwarzenegger,bona-fide,0,3.2370625
23874.wav,Bill Clinton,bona-fide,0,3.256
23875.wav,Donald Trump,bona-fide,0,1.7160625
23876.wav,Donald Trump,bona-fide,0,1.7960625
23877.wav,Ayn Rand,spoof,1,7.171
23878.wav,Nelson Mandela,spoof,1,3.9480625
23879.wav,Barack Obama,spoof,1,8.31
23880.wav,Ayn Rand,bona-fide,0,1.8750625
23881.wav,Gilbert Gottfried,spoof,1,9.0790625
23882.wav,Bernie Sanders,bona-fide,0,2.7370625
23883.wav,JFK,bona-fide,0,4.0670625
23884.wav,Bernie Sanders,bona-fide,0,4.927
23885.wav,Mark Zuckerberg,spoof,1,11.3730625
23886.wav,Bernie Sanders,spoof,1,5.304
23887.wav,Gilbert Gottfried,spoof,1,11.415
23888.wav,Barack Obama,bona-fide,0,2.08
23889.wav,Kanye West,bona-fide,0,1.442
23890.wav,Mark Zuckerberg,spoof,1,4.368
23891.wav,Ronald Reagan,spoof,1,3.2450625
23892.wav,Barack Obama,bona-fide,0,1.6500625
23893.wav,Alec Guinness,bona-fide,0,2.6140625
23894.wav,Ronald Reagan,spoof,1,2.2270625
23895.wav,Alec Guinness,spoof,1,4.004
23896.wav,Bernie Sanders,bona-fide,0,2.225
23897.wav,Louis Farrakhan,spoof,1,3.421
23898.wav,George Carlin,spoof,1,13.9950625
23899.wav,Ayn Rand,spoof,1,2.57
23900.wav,Bill Burr,bona-fide,0,1.321
23901.wav,Winston Churchill,bona-fide,0,3.4960625
23902.wav,Christopher Hitchens,bona-fide,0,1.6070625
23903.wav,Queen Elizabeth II,spoof,1,3.3390625
23904.wav,Richard Nixon,spoof,1,2.35
23905.wav,Ayn Rand,bona-fide,0,2.3770625
23906.wav,Bernie Sanders,spoof,1,2.422
23907.wav,Alexandria Ocasio-Cortez,bona-fide,0,3.887
23908.wav,Bernie Sanders,spoof,1,1.1510625
23909.wav,The Notorious B.I.G.,spoof,1,1.004
23910.wav,Bill Clinton,spoof,1,4.4310625
23911.wav,Bernie Sanders,spoof,1,5.1440625
23912.wav,Donald Trump,bona-fide,0,3.91
23913.wav,Donald Trump,bona-fide,0,3.029
23914.wav,George W. Bush,spoof,1,0.842
23915.wav,Bill Clinton,bona-fide,0,2.1130625
23916.wav,Alec Guinness,spoof,1,4.2690625
23917.wav,Bill Burr,bona-fide,0,7.3780625
23918.wav,Alec Guinness,spoof,1,7.052
23919.wav,Donald Trump,bona-fide,0,5.206
23920.wav,Ayn Rand,spoof,1,2.3070625
23921.wav,Winston Churchill,bona-fide,0,3.873
23922.wav,Christopher Hitchens,bona-fide,0,3.3060625
23923.wav,Alec Guinness,bona-fide,0,0.822
23924.wav,Winston Churchill,bona-fide,0,2.471
23925.wav,Ayn Rand,bona-fide,0,2.794
23926.wav,Ronald Reagan,spoof,1,4.202
23927.wav,JFK,bona-fide,0,1.8900625
23928.wav,Bernie Sanders,bona-fide,0,3.5160625
23929.wav,Milton Friedman,spoof,1,1.916
23930.wav,Donald Trump,bona-fide,0,2.885
23931.wav,Queen Elizabeth II,spoof,1,2.653
23932.wav,Alec Guinness,bona-fide,0,1.829
23933.wav,Barack Obama,bona-fide,0,4.962
23934.wav,Louis Farrakhan,bona-fide,0,3.832
23935.wav,Richard Nixon,bona-fide,0,3.9180625
23936.wav,Adam Driver,spoof,1,4.943
23937.wav,Milton Friedman,spoof,1,4.251
23938.wav,Adam Driver,bona-fide,0,2.843
23939.wav,Louis Farrakhan,bona-fide,0,2.1920625
23940.wav,Bernie Sanders,bona-fide,0,1.209
23941.wav,Alec Guinness,bona-fide,0,1.3750625
23942.wav,Bernie Sanders,spoof,1,7.4770625
23943.wav,Ayn Rand,bona-fide,0,4.563
23944.wav,Dwight Eisenhower,bona-fide,0,4.843
23945.wav,Calvin Coolidge,bona-fide,0,2.3940625
23946.wav,Alec Guinness,bona-fide,0,1.073
23947.wav,Alec Guinness,spoof,1,13.6350625
23948.wav,Nick Offerman,bona-fide,0,1.334
23949.wav,Bill Clinton,bona-fide,0,2.2
23950.wav,Bill Clinton,bona-fide,0,5.051
23951.wav,George Carlin,bona-fide,0,1.434
23952.wav,JFK,bona-fide,0,3.366
23953.wav,Mark Zuckerberg,spoof,1,2.5110625
23954.wav,Alec Guinness,bona-fide,0,1.3860625
23955.wav,Bernie Sanders,spoof,1,1.54
23956.wav,Nelson Mandela,spoof,1,2.627
23957.wav,Donald Trump,bona-fide,0,5.2320625
23958.wav,FDR,spoof,1,2.088
23959.wav,Alec Guinness,bona-fide,0,1.671
23960.wav,Christopher Hitchens,spoof,1,3.0990625
23961.wav,Ayn Rand,bona-fide,0,4.164
23962.wav,Ayn Rand,bona-fide,0,3.932
23963.wav,Ayn Rand,bona-fide,0,5.369
23964.wav,George W. Bush,spoof,1,2.3360625
23965.wav,Ayn Rand,bona-fide,0,3.2190625
23966.wav,Arnold Schwarzenegger,bona-fide,0,5.849
23967.wav,Ayn Rand,bona-fide,0,4.453
23968.wav,Donald Trump,bona-fide,0,1.3690625
23969.wav,Bernie Sanders,bona-fide,0,2.9950625
23970.wav,Milton Friedman,bona-fide,0,3.108
23971.wav,Orson Welles,spoof,1,3.885
23972.wav,Christopher Hitchens,bona-fide,0,13.3150625
23973.wav,Malcolm X,bona-fide,0,1.2450625
23974.wav,Ayn Rand,bona-fide,0,4.206
23975.wav,Donald Trump,spoof,1,2.2890625
23976.wav,Louis Farrakhan,spoof,1,6.1790625
23977.wav,FDR,bona-fide,0,2.986
23978.wav,John Cleese,spoof,1,23.174
23979.wav,Alec Guinness,spoof,1,2.1890625
23980.wav,Mr. Rogers,bona-fide,0,3.2790625
23981.wav,Ayn Rand,bona-fide,0,3.873
23982.wav,Donald Trump,bona-fide,0,1.8860625
23983.wav,Christopher Hitchens,bona-fide,0,1.9460625
23984.wav,Jerry Seinfeld,spoof,1,17.918
23985.wav,Alec Guinness,spoof,1,2.371
23986.wav,Alec Guinness,bona-fide,0,0.811
23987.wav,Donald Trump,bona-fide,0,2.4
23988.wav,Donald Trump,bona-fide,0,2.314
23989.wav,Christopher Hitchens,bona-fide,0,7.333
23990.wav,Alan Watts,spoof,1,3.262
23991.wav,Alec Guinness,spoof,1,3.204
23992.wav,Richard Nixon,spoof,1,1.7560625
23993.wav,Christopher Hitchens,bona-fide,0,1.987
23994.wav,Donald Trump,bona-fide,0,1.7270625
23995.wav,Ayn Rand,spoof,1,2.8
23996.wav,Barack Obama,bona-fide,0,4.0570625
23997.wav,Nelson Mandela,spoof,1,7.884
23998.wav,Alec Guinness,spoof,1,3.549
23999.wav,JFK,bona-fide,0,1.866
24000.wav,Bill Clinton,bona-fide,0,2.062
24001.wav,Barack Obama,bona-fide,0,3.0380625
24002.wav,Ronald Reagan,bona-fide,0,5.3070625
24003.wav,Winston Churchill,spoof,1,1.162
24004.wav,Alec Guinness,bona-fide,0,1.233
24005.wav,Alec Guinness,spoof,1,10.7980625
24006.wav,Donald Trump,bona-fide,0,5.468
24007.wav,Ayn Rand,bona-fide,0,3.055
24008.wav,Alec Guinness,bona-fide,0,1.3290625
24009.wav,Ayn Rand,spoof,1,1.8780625
24010.wav,Barack Obama,bona-fide,0,3.1670625
24011.wav,Martin Luther King,bona-fide,0,1.66
24012.wav,Nick Offerman,bona-fide,0,2.46
24013.wav,JFK,spoof,1,1.458
24014.wav,Bill Clinton,bona-fide,0,2.0680625
24015.wav,Alec Guinness,bona-fide,0,0.609
24016.wav,Ayn Rand,bona-fide,0,2.3160625
24017.wav,Barack Obama,bona-fide,0,4.663
24018.wav,Martin Luther King,bona-fide,0,4.901
24019.wav,Nelson Mandela,spoof,1,1.5180625
24020.wav,Bernie Sanders,spoof,1,2.8650625
24021.wav,Alec Guinness,spoof,1,11.285
24022.wav,Bernie Sanders,spoof,1,5.7770625
24023.wav,JFK,bona-fide,0,2.6150625
24024.wav,Ronald Reagan,spoof,1,3.243
24025.wav,Ayn Rand,spoof,1,5.523
24026.wav,Donald Trump,bona-fide,0,2.577
24027.wav,Alec Guinness,spoof,1,6.168
24028.wav,Bill Clinton,bona-fide,0,4.91
24029.wav,Martin Luther King,bona-fide,0,5.3170625
24030.wav,Barack Obama,bona-fide,0,2.727
24031.wav,Barack Obama,bona-fide,0,7.1510625
24032.wav,Ronald Reagan,spoof,1,6.468
24033.wav,Mark Zuckerberg,bona-fide,0,2.945
24034.wav,JFK,bona-fide,0,4.441
24035.wav,Bill Clinton,bona-fide,0,2.182
24036.wav,Ayn Rand,bona-fide,0,3.062
24037.wav,Nelson Mandela,spoof,1,3.58
24038.wav,Barack Obama,bona-fide,0,8.263
24039.wav,Ayn Rand,bona-fide,0,6.985
24040.wav,Arnold Schwarzenegger,spoof,1,5.4960625
24041.wav,Ayn Rand,bona-fide,0,3.205
24042.wav,Donald Trump,bona-fide,0,2.122
24043.wav,Louis Farrakhan,bona-fide,0,2.412
24044.wav,Barack Obama,bona-fide,0,2.269
24045.wav,Ronald Reagan,bona-fide,0,3.253
24046.wav,Alec Guinness,spoof,1,6.225
24047.wav,Mark Zuckerberg,bona-fide,0,8.143
24048.wav,Winston Churchill,spoof,1,2.729
24049.wav,Donald Trump,bona-fide,0,2.1670625
24050.wav,Bill Clinton,bona-fide,0,2.631
24051.wav,Ronald Reagan,spoof,1,7.9190625
24052.wav,Donald Trump,bona-fide,0,3.296
24053.wav,Queen Elizabeth II,spoof,1,1.573
24054.wav,Barack Obama,bona-fide,0,2.643
24055.wav,Alec Guinness,spoof,1,9.271
24056.wav,Bill Clinton,bona-fide,0,2.953
24057.wav,Orson Welles,spoof,1,8.648
24058.wav,Alec Guinness,bona-fide,0,9.296
24059.wav,Donald Trump,spoof,1,0.905
24060.wav,Ayn Rand,spoof,1,2.5990625
24061.wav,Nelson Mandela,spoof,1,1.2710625
24062.wav,Winston Churchill,bona-fide,0,1.621
24063.wav,Bernie Sanders,spoof,1,16.0180625
24064.wav,Orson Welles,spoof,1,11.57
24065.wav,Norm MacDonald,bona-fide,0,1.453
24066.wav,Barack Obama,bona-fide,0,6.0380625
24067.wav,Robert Kardashian,spoof,1,1.5390625
24068.wav,Ayn Rand,bona-fide,0,7.2030625
24069.wav,Donald Trump,bona-fide,0,3.3050625
24070.wav,Bill Clinton,spoof,1,2.2920625
24071.wav,Barack Obama,bona-fide,0,2.7390625
24072.wav,Donald Trump,bona-fide,0,2.381
24073.wav,Donald Trump,bona-fide,0,1.4140625
24074.wav,Barack Obama,bona-fide,0,4.162
24075.wav,Alec Guinness,spoof,1,10.183
24076.wav,Gilbert Gottfried,spoof,1,7.108
24077.wav,Jerry Seinfeld,spoof,1,2.433
24078.wav,Ayn Rand,spoof,1,8.5150625
24079.wav,George Carlin,spoof,1,21.3750625
24080.wav,Ayn Rand,spoof,1,5.5310625
